Model: microsoft/Phi-3-mini-4k-instruct
Planes scanned: 384  (layers=29..30, heads=0..31, SV-pairs from top-4)
Alphas: [3.0, 10.0]  n_angles=12  prompts=3
Thresholds: lin>0.95  dphi<10.0  amp_slope>0.2
Random-plane null: 192 planes (3 seeds x 64 heads) -- 3 pass (1.6%)
Null amp_slope: mean=0.025 p95=0.036 max=0.773
PASSED planes: 5 / 384 (1.3%)

rank   L   H      SV   A_lo   A_hi  slope     R2   dphi  phi_hi
----------------------------------------------------------------------
 29  12 (0,2)   0.07   0.23  0.023  1.000    4.2    no
 30   6 (0,1)   0.06   0.22  0.022  0.998    4.6    no
 29  17 (1,3)   0.07   0.22  0.022  0.999    2.3    no
 29   4 (1,2)   0.07   0.22  0.022  1.000    5.8    no
 29  13 (0,1)   0.07   0.22  0.022  1.000    5.3    no
 30   7 (1,2)   0.07   0.22  0.022  0.999    8.9    no
 30   7 (0,1)   0.06   0.22  0.022  1.000    6.2    no
 29  12 (2,3)   0.06   0.21  0.021  1.000    3.7    no
 29  13 (1,3)   0.06   0.21  0.021  1.000    6.7    no
 30  24 (1,2)   0.08   0.21  0.021  0.994   15.5    no
 30   0 (1,2)   0.07   0.21  0.021  0.999    0.2    no
 30  27 (0,2)   0.05   0.21  0.021  0.997   11.6    no
 30   9 (1,2)   0.06   0.21  0.021  0.999    9.1    no
 30   0 (2,3)   0.06   0.21  0.021  1.000    5.6    no
 30  25 (0,3)   0.06   0.21  0.021  0.999    1.9    no
 30  24 (0,2)   0.08   0.20  0.020  0.995    1.6    no
 30   0 (0,2)   0.07   0.20  0.020  0.999    3.9    no
 29   9 (0,1)   0.05   0.20  0.020  0.996    1.9    no
 29  12 (1,2)   0.07   0.20  0.020  0.998   12.9    no
 29   9 (0,3)   0.05   0.20  0.020  0.999    3.1    no
 30  14 (0,1)   0.05   0.20  0.020  0.996    4.6    no
 29   9 (1,2)   0.07   0.20  0.020  0.998    4.9    no
 29  30 (0,2)   0.06   0.20  0.020  1.000    1.3    no
 30   8 (1,3)   0.05   0.20  0.020  0.999    1.8    no
 29  22 (1,3)   0.06   0.20  0.020  1.000   14.6    no
 30  22 (2,3)   0.07   0.20  0.020  0.996    2.6    no
 30   9 (2,3)   0.05   0.19  0.019  0.996    4.1    no
 29  22 (0,1)   0.06   0.19  0.019  1.000    5.0    no
