Model: microsoft/Phi-3-mini-4k-instruct
Planes scanned: 1344  (layers=22..28, heads=0..31, SV-pairs from top-4)
Alphas: [3.0, 10.0]  n_angles=12  prompts=3
Thresholds: lin>0.95  dphi<10.0  amp_slope>0.2
Random-plane null mode: full_ov
Random-plane null: 672 planes (3 seeds x 224 heads) -- 0 pass (0.0%)
Null amp_slope: mean=0.001 p95=0.002 max=0.003
PASSED planes: 14 / 1344 (1.0%)

rank   L   H      SV   A_lo   A_hi  slope     R2   dphi  phi_hi
----------------------------------------------------------------------
 27  22 (0,1)   0.11   0.34  0.034  1.000    1.0    no
 23  16 (0,1)   0.11   0.33  0.033  0.999    5.7    no
 28  17 (1,2)   0.10   0.33  0.033  1.000    2.3    no
 27  22 (0,3)   0.09   0.33  0.033  1.000    8.0    no
 28   3 (0,1)   0.10   0.33  0.033  1.000    3.5    no
 28  10 (2,3)   0.10   0.32  0.032  1.000    2.2    no
 28  31 (0,1)   0.10   0.32  0.032  1.000   10.9    no
 22  13 (1,2)   0.08   0.32  0.032  0.998    1.7    no
 26  13 (2,3)   0.10   0.32  0.032  1.000    2.9    no
 27  22 (0,2)   0.09   0.32  0.032  1.000    4.1    no
 28  19 (2,3)   0.10   0.31  0.031  1.000    5.8    no
 27  17 (0,2)   0.10   0.31  0.031  1.000    3.1    no
 27  20 (2,3)   0.11   0.31  0.031  0.999    0.4    no
 22  13 (2,3)   0.10   0.31  0.031  1.000    3.0    no
 27  31 (1,3)   0.10   0.31  0.031  0.999    1.8    no
 22  27 (0,3)   0.12   0.31  0.031  0.993    8.5    no
 23  16 (1,3)   0.11   0.30  0.030  0.997    2.1    no
 28   3 (0,3)   0.09   0.30  0.030  1.000   10.8    no
 23   1 (0,3)   0.08   0.30  0.030  0.998    3.8    no
 28  31 (0,2)   0.10   0.30  0.030  0.999    4.8    no
 28  17 (2,3)   0.11   0.30  0.030  0.998    4.9    no
 28   5 (0,2)   0.09   0.29  0.029  1.000    1.1    no
 22  27 (1,3)   0.13   0.29  0.029  0.984    6.7    no
 27  26 (1,2)   0.09   0.29  0.029  1.000    9.0    no
 25  17 (0,3)   0.07   0.29  0.029  0.998   17.2    no
 28   5 (0,3)   0.08   0.29  0.029  1.000    4.3    no
 28  31 (0,3)   0.09   0.29  0.029  1.000    1.3    no
 22  20 (1,2)   0.07   0.28  0.028  0.999   13.6    no
 25  28 (0,3)   0.09   0.28  0.028  0.999    0.4    no
 27  21 (2,3)   0.08   0.28  0.028  1.000    2.0    no
 28   3 (0,2)   0.08   0.28  0.028  1.000    0.2    no
 22  27 (2,3)   0.13   0.28  0.028  0.976    2.4    no
 26  18 (0,1)   0.08   0.28  0.028  1.000    2.7    no
 23   1 (0,2)   0.07   0.27  0.027  0.999   11.5    no
 25  17 (0,2)   0.06   0.27  0.027  0.997    1.6    no
 23  14 (0,3)   0.09   0.27  0.027  0.999    1.9    no
 23  17 (1,2)   0.05   0.27  0.027  0.991   19.4    no
 28  17 (0,1)   0.08   0.27  0.027  1.000    5.2    no
 25   6 (1,3)   0.07   0.27  0.027  0.999    9.3    no
 28  21 (0,3)   0.09   0.27  0.027  0.999    4.7    no
 23  11 (0,1)   0.07   0.27  0.027  0.999    0.8    no
 26  18 (1,2)   0.08   0.27  0.027  1.000    9.0    no
 24  10 (0,1)   0.05   0.27  0.027  0.987   62.1    no
 22  10 (0,2)   0.07   0.27  0.027  0.998    8.0    no
 22   6 (1,2)   0.06   0.26  0.026  0.993   57.1    no
 22   6 (2,3)   0.10   0.26  0.026  0.995   18.8    no
 23  17 (0,2)   0.05   0.26  0.026  0.990   16.3    no
 25  28 (0,2)   0.09   0.26  0.026  0.997    4.5    no
 27  17 (1,2)   0.07   0.26  0.026  1.000    5.8    no
 26  14 (0,2)   0.08   0.26  0.026  1.000    8.7    no
 28   9 (0,1)   0.03   0.26  0.026  0.966   83.9    no
 27  28 (1,3)   0.09   0.26  0.026  0.999    7.6    no
 27  23 (0,2)   0.07   0.26  0.026  1.000    1.6    no
 27  26 (2,3)   0.07   0.26  0.026  1.000    1.1    no
 28   5 (0,1)   0.09   0.26  0.026  0.999    7.0    no
 28   8 (2,3)   0.08   0.26  0.026  1.000    2.0    no
 27  23 (0,1)   0.08   0.26  0.026  1.000    4.1    no
 22   6 (0,2)   0.07   0.26  0.026  0.999    2.7    no
 28  12 (1,3)   0.07   0.26  0.026  0.999    1.3    no
 28  25 (0,1)   0.08   0.26  0.026  1.000    2.0    no
 22  13 (0,1)   0.08   0.25  0.025  1.000    1.7    no
 22  10 (0,1)   0.07   0.25  0.025  1.000   11.3    no
 28   9 (0,3)   0.01   0.25  0.025  0.929  167.2    no
 23  17 (2,3)   0.06   0.25  0.025  0.997   17.9    no
 27  26 (0,2)   0.09   0.25  0.025  0.999    3.1    no
 23  14 (0,1)   0.08   0.25  0.025  1.000   10.4    no
 25  25 (0,1)   0.06   0.25  0.025  0.999    2.2    no
 26  19 (1,2)   0.07   0.25  0.025  1.000   12.3    no
 23  14 (0,2)   0.08   0.25  0.025  1.000    7.8    no
 26   3 (0,3)   0.15   0.25  0.025  0.940   14.2    no
